[55807, 76565833]    True    [0, 1]
[1173961, 15261481]    True    [2, 2]
[1174093, 7044553]    True    [2, 1]
[1174301, 8220101]    True    [2, 2]
[1174469, 8221277]    True    [2, 2]
[1174709, 8222957]    True    [2, 2]
[1174781, 15272141]    True    [2, 2]
[1174913, 7049473]    True    [6, 7]
[1174949, 8224637]    True    [2, 2]
[1175353, 7052113]    True    [1, 0]
[1175417, 7052497]    True    [2, 3]
[1175497, 2546909]    True    [2, 2]
[1175497, 7248893]    True    [2, 2]
[1175497, 8424389]    True    [2, 2]
[1175497, 11950877]    True    [2, 2]
[1175677, 2351353]    True    [2, 1]
[1175677, 11756761]    True    [2, 1]
[1175789, 8230517]    True    [2, 2]
[1175953, 12935473]    True    [3, 3]
[1176029, 8232197]    True    [2, 2]
[1176173, 7057033]    True    [2, 2]
[1176173, 15290237]    True    [2, 2]
[1176221, 8233541]    True    [2, 2]
[1176221, 15290861]    True    [2, 2]
[1176421, 7058521]    True    [2, 1]
[1176557, 8235893]    True    [2, 2]
[1176589, 7059529]    True    [2, 1]
[1176673, 7648369]    True    [3, 3]
[1176673, 10001713]    True    [3, 3]
[1176793, 12944713]    True    [2, 2]
[1176937, 2787481]    True    [2, 2]
[1176937, 3530809]    True    [2, 2]
[1176937, 3902473]    True    [2, 2]
[1176937, 6380233]    True    [2, 2]
[1176937, 6999673]    True    [2, 2]
[1176937, 8300497]    True    [2, 2]
[1176937, 10840201]    True    [2, 2]
[1176937, 11707417]    True    [2, 2]
[1176937, 13937401]    True    [2, 2]
[1177037, 15301469]    True    [2, 2]
[1177153, 15302977]    True    [5, 4]
[1177157, 8240093]    True    [2, 2]
[1177201, 3531601]    True    [3, 3]
[1177489, 12952369]    True    [1, 3]
[1177637, 14131633]    True    [2, 2]
[1177697, 14132353]    True    [4, 5]
[1177733, 15310517]    True    [2, 2]
[1177921, 1963201]    True    [5, 5]
[1177921, 4319041]    True    [5, 5]
[1177921, 5496961]    True    [5, 5]
[1177949, 14135377]    True    [2, 2]
[1177997, 8245973]    True    [2, 2]
[1178069, 8246477]    True    [2, 2]
[1178141, 8246981]    True    [2, 2]
[1178549, 7239653]    True    [2, 2]
[1178549, 8249837]    True    [2, 2]
[1178549, 9091657]    True    [2, 2]
[1178549, 12290573]    True    [2, 2]
[1178549, 14310941]    True    [2, 2]
[1178641, 8250481]    True    [2, 2]
[1178641, 13554361]    True    [2, 2]
[1178689, 8250817]    True    [5, 5]
[1178717, 8251013]    True    [2, 2]
[1178717, 14144593]    True    [2, 2]
[1178833, 12967153]    True    [3, 1]
[1178953, 5894761]    True    [2, 2]
[1179317, 8255213]    True    [2, 2]
[1179317, 15331109]    True    [2, 2]
[1179389, 8255717]    True    [2, 2]
[1179421, 7076521]    True    [2, 1]
[1179553, 12385297]    True    [3, 3]
[1179793, 6685489]    True    [3, 2]
[1179793, 14550769]    True    [3, 2]
[1179797, 8258573]    True    [2, 2]
[1179869, 8259077]    True    [2, 2]
[1179973, 11799721]    True    [2, 1]
[1180057, 9440449]    True    [0, 2]
[1180397, 15345149]    True    [2, 2]
[1180637, 15348269]    True    [2, 2]
[1180709, 7084249]    True    [2, 2]
[1180709, 8264957]    True    [2, 2]
[1180721, 14168641]    True    [3, 4]
[1180733, 15349517]    True    [2, 2]
[1180757, 8265293]    True    [2, 2]
[1180873, 5904361]    True    [2, 2]
[1180997, 15352949]    True    [2, 2]
[1181237, 8268653]    True    [2, 2]
[1181237, 15356069]    True    [2, 2]
[1181461, 8506513]    True    [2, 1]
[1181473, 7088833]    True    [4, 4]
[1181573, 15360437]    True    [2, 2]
[1181981, 7091881]    True    [2, 2]
[1181981, 14183761]    True    [2, 2]
[1181981, 15365741]    True    [2, 2]
[1182157, 11821561]    True    [2, 1]
[1182397, 2364793]    True    [2, 1]
[1182437, 15371669]    True    [2, 2]
[1182581, 15373541]    True    [2, 2]
[1182677, 15374789]    True    [2, 2]
[1182697, 1379813]    True    [2, 2]
[1182697, 14389469]    True    [2, 2]
[1182757, 11827561]    True    [2, 1]
[1182817, 2069929]    True    [1, 2]
[1182817, 10546777]    True    [1, 2]
[1182893, 15377597]    True    [2, 2]
[1182989, 8280917]    True    [2, 2]
[1183033, 13013353]    True    [0, 2]
[1183277, 15382589]    True    [2, 2]
[1183381, 9251881]    True    [2, 1]
[1183381, 14415721]    True    [2, 1]
[1183393, 2958481]    True    [2, 3]
[1183733, 15388517]    True    [2, 2]
[1183781, 8286461]    True    [2, 2]
[1183981, 7103881]    True    [2, 0]
[1184069, 8288477]    True    [2, 2]
[1184149, 2368297]    True    [2, 0]
[1184357, 15396629]    True    [2, 2]
[1184377, 15396889]    True    [2, 1]
[1184429, 2199653]    True    [2, 2]
[1184429, 3214877]    True    [2, 2]
[1184429, 4230101]    True    [2, 2]
[1184429, 7275773]    True    [2, 2]
[1184741, 15401621]    True    [2, 2]
[1184837, 8293853]    True    [2, 2]
[1185077, 7110457]    True    [2, 2]
[1185889, 5336497]    True    [2, 3]
[1186181, 2609597]    True    [2, 2]
[1186181, 8303261]    True    [2, 2]
[1186181, 15420341]    True    [2, 2]
[1186349, 8304437]    True    [2, 2]
[1186373, 15422837]    True    [2, 2]
[1186397, 8304773]    True    [2, 2]
[1186589, 8306117]    True    [2, 2]
[1186693, 7120153]    True    [2, 1]
[1186813, 5826169]    True    [2, 0]
[1186813, 12299689]    True    [2, 0]
[1187089, 5935441]    True    [3, 0]
[1187117, 7122697]    True    [2, 2]
[1187117, 15432509]    True    [2, 2]
[1187309, 7123849]    True    [2, 2]
[1187453, 15436877]    True    [2, 2]
[1187717, 15440309]    True    [2, 2]
[1187741, 8314181]    True    [2, 2]
[1187761, 11877601]    True    [3, 2]
[1187821, 2375641]    True    [2, 1]
[1187833, 15441817]    True    [2, 0]
[1187933, 15443117]    True    [2, 2]
[1188041, 1425649]    True    [0, 3]
[1188041, 9979537]    True    [0, 3]
[1188197, 8317373]    True    [2, 2]
[1188293, 15447797]    True    [2, 2]
[1188581, 8320061]    True    [2, 2]
[1188601, 2377201]    True    [0, 1]
[1188601, 9271081]    True    [0, 1]
[1188637, 2377273]    True    [2, 0]
[1188661, 2377321]    True    [2, 1]
[1188721, 3447289]    True    [1, 2]
[1188721, 4675633]    True    [1, 2]
[1188721, 4715257]    True    [1, 2]
[1188721, 10500361]    True    [1, 2]
[1188721, 12085321]    True    [1, 2]
[1189193, 7135153]    True    [2, 3]
[1189277, 15460589]    True    [2, 2]
[1189613, 15464957]    True    [2, 2]
[1189633, 12491137]    True    [6, 4]
[1189901, 7139401]    True    [2, 2]
[1189901, 14278801]    True    [2, 2]
[1190477, 15476189]    True    [2, 2]
[1190509, 7143049]    True    [2, 0]
[1190509, 11905081]    True    [2, 0]
[1190701, 3969001]    True    [2, 0]
[1190773, 3969241]    True    [2, 0]
[1190773, 15083113]    True    [2, 0]
[1190837, 8335853]    True    [2, 2]
[1190837, 15480869]    True    [2, 2]
[1190873, 7145233]    True    [0, 3]
[1191077, 15483989]    True    [2, 2]
[1191109, 7146649]    True    [2, 0]
[1191149, 7146889]    True    [2, 2]
[1191149, 8338037]    True    [2, 2]
[1191301, 7147801]    True    [2, 1]
[1191793, 10726129]    True    [3, 2]
[1192201, 5961001]    True    [2, 0]
[1192357, 7154137]    True    [2, 0]
[1192561, 2981401]    True    [2, 2]
[1192589, 8348117]    True    [2, 2]
[1192837, 11928361]    True    [2, 0]
[1192909, 4771633]    True    [2, 0]
[1193021, 8351141]    True    [2, 2]
[1193041, 8351281]    True    [0, 2]
[1193041, 10737361]    True    [0, 2]
[1193161, 3579481]    True    [2, 0]
[1193209, 5966041]    True    [2, 2]
[1193261, 8352821]    True    [2, 2]
[1193737, 11937361]    True    [1, 2]
[1193837, 7163017]    True    [2, 2]
[1193837, 8356853]    True    [2, 2]
[1193989, 14327857]    True    [2, 0]
[1194541, 7167241]    True    [2, 1]
[1194581, 7167481]    True    [2, 2]
[1194797, 8363573]    True    [2, 2]
[1194961, 2803561]    True    [2, 2]
[1194961, 4917721]    True    [2, 2]
[1194961, 6572281]    True    [2, 2]
[1194961, 9146041]    True    [2, 2]
[1194961, 9421801]    True    [2, 2]
[1194961, 11811721]    True    [2, 2]
[1195277, 8366933]    True    [2, 2]
[1195489, 10759393]    True    [4, 3]
[1196029, 11960281]    True    [2, 0]
[1196281, 2392561]    True    [0, 2]
[1196329, 5981641]    True    [0, 1]
[1196717, 8377013]    True    [2, 2]
[1197029, 8379197]    True    [2, 2]
[1197197, 8380373]    True    [2, 2]
[1197269, 8380877]    True    [2, 2]
[1197941, 8385581]    True    [2, 2]
[1198037, 7188217]    True    [2, 2]
[1198133, 7188793]    True    [2, 2]
[1198877, 8392133]    True    [2, 2]
[1199089, 10791793]    True    [2, 3]
[1199117, 8393813]    True    [2, 2]
[1199189, 8394317]    True    [2, 2]
[1199329, 1499161]    True    [2, 2]
[1199357, 8395493]    True    [2, 2]
[1199509, 2399017]    True    [2, 0]
[1200389, 8402717]    True    [2, 2]
[1200461, 8403221]    True    [2, 2]
[1200509, 8403557]    True    [2, 2]
[1200581, 7203481]    True    [2, 2]
[1200697, 8404873]    True    [2, 0]
[1200701, 8404901]    True    [2, 2]
[1200869, 8406077]    True    [2, 2]
[1200937, 8406553]    True    [2, 2]
[1200989, 8406917]    True    [2, 2]
[1201201, 8408401]    True    [3, 0]
[1201229, 8408597]    True    [2, 2]
[1201381, 7208281]    True    [2, 0]
[1202317, 7213897]    True    [2, 1]
[1202501, 7215001]    True    [2, 2]
[1202741, 8419181]    True    [2, 2]
[1202881, 1804321]    True    [4, 4]
[1203101, 5534261]    True    [2, 2]
[1203101, 8421701]    True    [2, 2]
[1203101, 12993481]    True    [2, 2]
[1203121, 13234321]    True    [0, 3]
[1203149, 7218889]    True    [2, 2]
[1203361, 3610081]    True    [4, 4]
[1203457, 8424193]    True    [7, 7]
[1203493, 7220953]    True    [2, 1]
[1203841, 3611521]    True    [6, 6]
[1203841, 6019201]    True    [6, 6]
[1203941, 8427581]    True    [2, 2]
[1204421, 8430941]    True    [2, 2]
[1204561, 1806841]    True    [2, 1]
[1204561, 6223561]    True    [2, 1]
[1204681, 9737831]    True    [0, 0]
[1204681, 14456161]    True    [0, 0]
[1204813, 4016041]    True    [2, 1]
[1205557, 7233337]    True    [2, 1]
[1205693, 7234153]    True    [2, 2]
[1206461, 7238761]    True    [2, 2]
[1206637, 12066361]    True    [2, 0]
[1206721, 4223521]    True    [4, 4]
[1206721, 5430241]    True    [4, 4]
[1206749, 8447237]    True    [2, 2]
[1207529, 14490337]    True    [2, 3]
[1207537, 6641449]    True    [0, 2]
[1207769, 7246609]    True    [1, 3]
[1208021, 8456141]    True    [2, 2]
[1208113, 6040561]    True    [3, 2]
[1208189, 7249129]    True    [2, 2]
[1208677, 12086761]    True    [2, 1]
[1209121, 1593841]    True    [3, 1]
[1209121, 5001361]    True    [3, 1]
[1209121, 8024161]    True    [3, 1]
[1209121, 9288241]    True    [3, 1]
[1209121, 10222561]    True    [3, 1]
[1209821, 7258921]    True    [2, 2]
[1209841, 10162657]    True    [2, 3]
[1209889, 6049441]    True    [4, 4]
[1210229, 8471597]    True    [2, 2]
[1210369, 7867393]    True    [9, 9]
[1210369, 13919233]    True    [9, 9]
[1210441, 3631321]    True    [2, 2]
[1210541, 8473781]    True    [2, 2]
[1210777, 6053881]    True    [2, 2]
[1210897, 15136201]    True    [2, 1]
[1211549, 7269289]    True    [2, 2]
[1211597, 8481173]    True    [2, 2]
[1211653, 12116521]    True    [2, 0]
[1211689, 5250649]    True    [2, 2]
[1211689, 12520777]    True    [2, 2]
[1211857, 12724489]    True    [1, 2]
[1212361, 2626781]    True    [2, 2]
[1212361, 14750381]    True    [2, 2]
[1212917, 8490413]    True    [2, 2]
[1212989, 7277929]    True    [2, 2]
[1212989, 8490917]    True    [2, 2]
[1213133, 7278793]    True    [2, 2]
[1213469, 7280809]    True    [2, 2]
[1213633, 12136321]    True    [5, 5]
[1213661, 8495621]    True    [2, 2]
[1213921, 13353121]    True    [4, 4]
[1214237, 8499653]    True    [2, 2]
[1214401, 3643201]    True    [5, 5]
[1214533, 7287193]    True    [2, 0]
[1214641, 6073201]    True    [3, 3]
[1214669, 8502677]    True    [2, 2]
[1214909, 8504357]    True    [2, 2]
[1214957, 8504693]    True    [2, 2]
[1215029, 8505197]    True    [2, 2]
[1215197, 8506373]    True    [2, 2]
[1215229, 12152281]    True    [2, 1]
[1215301, 2430601]    True    [2, 1]
[1215437, 8508053]    True    [2, 2]
[1215457, 2430913]    True    [4, 4]
[1216069, 2432137]    True    [2, 1]
[1216213, 12162121]    True    [2, 1]
[1216273, 13378993]    True    [3, 3]
[1216373, 7298233]    True    [2, 2]
[1216417, 6082081]    True    [2, 4]
[1216421, 8514941]    True    [2, 2]
[1216421, 14597041]    True    [2, 2]
[1216441, 13380841]    True    [2, 1]
[1216489, 13728937]    True    [2, 1]
[1216777, 8517433]    True    [0, 2]
[1217053, 7302313]    True    [2, 1]
[1217077, 2434153]    True    [2, 1]
[1217261, 7303561]    True    [2, 2]
[1217261, 8520821]    True    [2, 2]
[1217473, 10957249]    True    [5, 5]
[1217521, 8522641]    True    [2, 3]
[1217809, 4262329]    True    [2, 0]
[1217833, 3856469]    True    [2, 2]
[1217833, 11163461]    True    [2, 2]
[1217833, 14816957]    True    [2, 2]
[1217977, 8525833]    True    [2, 2]
[1218433, 3046081]    True    [1, 5]
[1218457, 3655369]    True    [2, 2]
[1218649, 8530537]    True    [2, 2]
[1218773, 7312633]    True    [2, 2]
[1218829, 2437657]    True    [2, 1]
[1218989, 8532917]    True    [2, 2]
[1219061, 7314361]    True    [2, 2]
[1219109, 8533757]    True    [2, 2]
[1219237, 2438473]    True    [2, 0]
[1219349, 8535437]    True    [2, 2]
[1219469, 8536277]    True    [2, 2]
[1219489, 8536417]    True    [4, 4]
[1220029, 14640337]    True    [2, 0]
[1220077, 2440153]    True    [2, 0]
[1220353, 13423873]    True    [7, 6]
[1220657, 7323937]    True    [1, 4]
[1220689, 5493097]    True    [2, 2]
[1221029, 8547197]    True    [2, 2]
[1221601, 3054001]    True    [3, 3]
[1221641, 11518321]    True    [2, 3]
[1221821, 8552741]    True    [2, 2]
[1222537, 7335217]    True    [1, 1]
[1222789, 7336729]    True    [2, 1]
[1223237, 7339417]    True    [2, 2]
[1223281, 12844441]    True    [2, 2]
[1223549, 8564837]    True    [2, 2]
[1224337, 3673009]    True    [3, 3]
[1224437, 8571053]    True    [2, 2]
[1224481, 11877457]    True    [3, 2]
[1224577, 8572033]    True    [6, 6]
[1224673, 6123361]    True    [4, 4]
[1224869, 8574077]    True    [2, 2]
[1224889, 11023993]    True    [0, 2]
[1225061, 5635277]    True    [2, 2]
[1225061, 10045493]    True    [2, 2]
[1225153, 6125761]    True    [5, 5]
[1225397, 8577773]    True    [2, 2]
[1225501, 14706001]    True    [2, 1]
[1225541, 8578781]    True    [2, 2]
[1225589, 8579117]    True    [2, 2]
[1225729, 8580097]    True    [9, 9]
[1225981, 1471177]    True    [2, 1]
[1225997, 8581973]    True    [2, 2]
[1226117, 7356697]    True    [2, 2]
[1226501, 8585501]    True    [2, 2]
[1227241, 12272401]    True    [2, 0]
[1227637, 10639513]    True    [2, 0]
[1227649, 11048833]    True    [6, 4]
[1227701, 8593901]    True    [2, 2]
[1227833, 7366993]    True    [2, 3]
[1228393, 13512313]    True    [2, 2]
[1228429, 8189521]    True    [2, 0]
[1228429, 12284281]    True    [2, 0]
[1228657, 8600593]    True    [3, 3]
[1228693, 4914769]    True    [2, 1]
[1228937, 7373617]    True    [1, 3]
[1228949, 8602637]    True    [2, 2]
[1228961, 14747521]    True    [4, 5]
[1229077, 2458153]    True    [2, 1]
[1229209, 11062873]    True    [2, 1]
[1229213, 7375273]    True    [2, 2]
[1229269, 2458537]    True    [2, 0]
[1229269, 7375609]    True    [2, 0]
[1229453, 7376713]    True    [2, 2]
[1229461, 2458921]    True    [2, 0]
[1229597, 8607173]    True    [2, 2]
[1230029, 8610197]    True    [2, 2]
[1230169, 13531849]    True    [2, 0]
[1230241, 11687281]    True    [2, 3]
[1230337, 2460673]    True    [8, 8]
[1230401, 10335361]    True    [4, 6]
[1230461, 2285141]    True    [2, 2]
[1230461, 7558541]    True    [2, 2]
[1230461, 8613221]    True    [2, 2]
[1230461, 11777261]    True    [2, 2]
[1230769, 2051281]    True    [2, 2]
[1230769, 5948713]    True    [2, 2]
[1231277, 8618933]    True    [2, 2]
[1231301, 8619101]    True    [2, 2]
[1231309, 2462617]    True    [2, 0]
[1231469, 8620277]    True    [2, 2]
[1231753, 3695257]    True    [2, 2]
[1231757, 8622293]    True    [2, 2]
[1231757, 14781073]    True    [2, 2]
[1231781, 8622461]    True    [2, 2]
[1232069, 7392409]    True    [2, 2]
[1232069, 8624477]    True    [2, 2]
[1232089, 13552969]    True    [2, 1]
[1232417, 14788993]    True    [1, 5]
[1232801, 7396801]    True    [4, 5]
[1232809, 14793697]    True    [0, 2]
[1232893, 7397353]    True    [2, 0]
[1232981, 8630861]    True    [2, 2]
[1233073, 11097649]    True    [3, 1]
[1233241, 3699721]    True    [0, 2]
[1233301, 12333001]    True    [2, 1]
[1233313, 8016529]    True    [0, 3]
[1233433, 11100889]    True    [0, 0]
[1233437, 8634053]    True    [2, 2]
[1233497, 14801953]    True    [1, 3]
[1233509, 8634557]    True    [2, 2]
[1233721, 6168601]    True    [2, 2]
[1233721, 11103481]    True    [2, 2]
[1234237, 12342361]    True    [2, 1]
[1234517, 8641613]    True    [2, 2]
[1234841, 7409041]    True    [2, 3]
[1234853, 7409113]    True    [2, 2]
[1234901, 8644301]    True    [2, 2]
[1235021, 8645141]    True    [2, 2]
[1235041, 13585441]    True    [3, 4]
[1235093, 7410553]    True    [2, 2]
[1235141, 8645981]    True    [2, 2]
[1235281, 3705841]    True    [3, 3]
[1235309, 8647157]    True    [2, 2]
[1235449, 11119033]    True    [2, 2]
[1235477, 8648333]    True    [2, 2]
[1235501, 8648501]    True    [2, 2]
[1235569, 5560057]    True    [2, 2]
[1235669, 8649677]    True    [2, 2]
[1235789, 8650517]    True    [2, 2]
[1236901, 9895201]    True    [2, 1]
[1237057, 13607617]    True    [5, 5]
[1237177, 8660233]    True    [1, 2]
[1237177, 13608937]    True    [1, 2]
[1237349, 8661437]    True    [2, 2]
[1237513, 6187561]    True    [1, 1]
[1237589, 8663117]    True    [2, 2]
[1237661, 8663621]    True    [2, 2]
[1238521, 3715561]    True    [2, 2]
[1238521, 6192601]    True    [2, 2]
[1238597, 7431577]    True    [2, 2]
[1238761, 8671321]    True    [0, 1]
[1238789, 8671517]    True    [2, 2]
[1238789, 14865457]    True    [2, 2]
[1238833, 13627153]    True    [2, 3]
[1239001, 11151001]    True    [2, 2]
[1239197, 7435177]    True    [2, 2]
[1239269, 7435609]    True    [2, 2]
[1240009, 9807337]    True    [2, 2]
[1240009, 11160073]    True    [2, 2]
[1240009, 13640089]    True    [2, 2]
[1240517, 8683613]    True    [2, 2]
[1240861, 7445161]    True    [2, 1]
[1241381, 8689661]    True    [2, 2]
[1241413, 7448473]    True    [2, 1]
[1241413, 12414121]    True    [2, 1]
[1241477, 8690333]    True    [2, 2]
[1241549, 7449289]    True    [2, 2]
[1241741, 8692181]    True    [2, 2]
[1241761, 4346161]    True    [2, 3]
[1241761, 13038481]    True    [2, 3]
[1241957, 8693693]    True    [2, 2]
[1242029, 7452169]    True    [2, 2]
[1242029, 8694197]    True    [2, 2]
[1242289, 11180593]    True    [1, 3]
[1242361, 11181241]    True    [2, 2]
[1242629, 8698397]    True    [2, 2]
[1243157, 8702093]    True    [2, 2]
[1243933, 12439321]    True    [2, 1]
[1244141, 7464841]    True    [2, 2]
[1244261, 8709821]    True    [2, 2]
[1244293, 7465753]    True    [2, 0]
[1244501, 8711501]    True    [2, 2]
[1244501, 14934001]    True    [2, 2]
[1244741, 8713181]    True    [2, 2]
[1244833, 6846577]    True    [3, 3]
[1244833, 8091409]    True    [3, 3]
[1244909, 8714357]    True    [2, 2]
[1245121, 11206081]    True    [5, 5]
[1245149, 14941777]    True    [2, 2]
[1245557, 7473337]    True    [2, 2]
[1245689, 14948257]    True    [0, 3]
[1245917, 8721413]    True    [2, 2]
[1245917, 14950993]    True    [2, 2]
[1246081, 13706881]    True    [6, 5]
[1246213, 4984849]    True    [2, 0]
[1246501, 4986001]    True    [2, 1]
[1246589, 14959057]    True    [2, 2]
[1247101, 2494201]    True    [2, 1]
[1247209, 4988833]    True    [2, 2]
[1247269, 2494537]    True    [2, 1]
[1247329, 11225953]    True    [4, 4]
[1247501, 8732501]    True    [2, 2]
[1247557, 9980449]    True    [2, 0]
[1247581, 12143113]    True    [2, 1]
[1247581, 14471929]    True    [2, 1]
[1247621, 8733341]    True    [2, 2]
[1247737, 8734153]    True    [2, 1]
[1247833, 3743497]    True    [2, 1]
[1247837, 8734853]    True    [2, 2]
[1248001, 3744001]    True    [7, 7]
[1248101, 8736701]    True    [2, 2]
[1248349, 7490089]    True    [2, 0]
[1248697, 6243481]    True    [2, 2]
[1248781, 12487801]    True    [2, 0]
[1248869, 8742077]    True    [2, 2]
[1249301, 8745101]    True    [2, 2]
[1250149, 2500297]    True    [2, 0]
[1250173, 5000689]    True    [2, 0]
[1250309, 7501849]    True    [2, 2]
[1250309, 8752157]    True    [2, 2]
[1250929, 6254641]    True    [3, 3]
[1251101, 7506601]    True    [2, 2]
[1251101, 8757701]    True    [2, 2]
[1251797, 8762573]    True    [2, 2]
[1251841, 13770241]    True    [7, 8]
[1251961, 6259801]    True    [2, 2]
[1251961, 7511761]    True    [2, 2]
[1252037, 8764253]    True    [2, 2]
[1252421, 8766941]    True    [2, 2]
[1252661, 8768621]    True    [2, 2]
[1252777, 13780537]    True    [1, 1]
[1252897, 6264481]    True    [4, 4]
[1252897, 8770273]    True    [4, 4]
[1252897, 15034753]    True    [4, 4]
[1252997, 8770973]    True    [2, 2]
[1253137, 13784497]    True    [3, 1]
[1253521, 11281681]    True    [3, 3]
[1253621, 7521721]    True    [2, 2]
[1253689, 11283193]    True    [2, 2]
[1253717, 8776013]    True    [2, 2]
[1253741, 8776181]    True    [2, 2]
[1253909, 8777357]    True    [2, 2]
[1253953, 10807873]    True    [5, 3]
[1254037, 2508073]    True    [2, 0]
[1254049, 4702681]    True    [2, 1]
[1254049, 14421553]    True    [2, 1]
[1254217, 8779513]    True    [2, 0]
[1254269, 8779877]    True    [2, 2]
[1254301, 15051601]    True    [2, 1]
[1254469, 15053617]    True    [2, 1]
[1254529, 2822689]    True    [1, 3]
[1254557, 8781893]    True    [2, 2]
[1254793, 13802713]    True    [2, 2]
[1254833, 7528993]    True    [3, 4]
[1254997, 2509993]    True    [2, 1]
[1255021, 2510041]    True    [2, 1]
[1255021, 7530121]    True    [2, 1]
[1255081, 11295721]    True    [2, 2]
[1255201, 11296801]    True    [4, 4]
[1255301, 4268021]    True    [2, 2]
[1255301, 10293461]    True    [2, 2]
[1255301, 14812541]    True    [2, 2]
[1255421, 8787941]    True    [2, 2]
[1255453, 9815353]    True    [2, 1]
[1255949, 8791637]    True    [2, 2]
[1256161, 6280801]    True    [4, 4]
[1256429, 8794997]    True    [2, 2]
[1256597, 8796173]    True    [2, 2]
[1256729, 7540369]    True    [2, 3]
[1256809, 2513617]    True    [0, 1]
[1256837, 8797853]    True    [2, 2]
[1256917, 10055329]    True    [2, 1]
[1257017, 7542097]    True    [2, 3]
[1257073, 12570721]    True    [2, 3]
[1257077, 8799533]    True    [2, 2]
[1257317, 8801213]    True    [2, 2]
[1257457, 3143641]    True    [2, 2]
[1257457, 9430921]    True    [2, 2]
[1257461, 8802221]    True    [2, 2]
[1257721, 3270073]    True    [1, 0]
[1257829, 7546969]    True    [2, 1]
[1257961, 2306261]    True    [2, 2]
[1257961, 3564221]    True    [2, 2]
[1257961, 6080141]    True    [2, 2]
[1257961, 10063681]    True    [2, 2]
[1257961, 12369941]    True    [2, 2]
[1258109, 8806757]    True    [2, 2]
[1258297, 8808073]    True    [1, 2]
[1258441, 6292201]    True    [1, 2]
[1258469, 8809277]    True    [2, 2]
[1258709, 8810957]    True    [2, 2]
[1258837, 15106033]    True    [2, 0]
[1259509, 7557049]    True    [2, 1]
[1259737, 1469693]    True    [2, 2]
[1259737, 2729429]    True    [2, 2]
[1259737, 8818153]    True    [2, 2]
[1259737, 9028109]    True    [2, 2]
[1259737, 12807317]    True    [2, 2]
[1259977, 2519953]    True    [0, 0]
[1260121, 6300601]    True    [2, 1]
[1260269, 8821877]    True    [2, 2]
[1260769, 1523429]    True    [2, 2]
[1260769, 1838621]    True    [2, 2]
[1260769, 2153813]    True    [2, 2]
[1260769, 3414581]    True    [2, 2]
[1260769, 4727881]    True    [2, 2]
[1260769, 5305733]    True    [2, 2]
[1260769, 9140569]    True    [2, 2]
[1260769, 12239957]    True    [2, 2]
[1260769, 12555149]    True    [2, 2]
[1260769, 14131109]    True    [2, 2]
[1260769, 15444409]    True    [2, 2]
[1261301, 8829101]    True    [2, 2]
[1261321, 8829241]    True    [2, 2]
[1261321, 13874521]    True    [2, 2]
[1261357, 2522713]    True    [2, 0]
[1261717, 12617161]    True    [2, 1]
[1261801, 8327881]    True    [2, 2]
[1261901, 2776181]    True    [2, 2]
[1261901, 10599961]    True    [2, 2]
[1262221, 12622201]    True    [2, 0]
[1262321, 7573921]    True    [0, 4]
[1262461, 7574761]    True    [2, 0]
[1262669, 8838677]    True    [2, 2]
[1262893, 12628921]    True    [2, 1]
[1262929, 6314641]    True    [3, 2]
[1263341, 8843381]    True    [2, 2]
[1263541, 15162481]    True    [2, 0]
[1263701, 8845901]    True    [2, 2]
[1263917, 8847413]    True    [2, 2]
[1263973, 7583833]    True    [2, 1]
[1264061, 7584361]    True    [2, 2]
[1264561, 13910161]    True    [0, 3]
[1264829, 8853797]    True    [2, 2]
[1264873, 7378421]    True    [2, 2]
[1264873, 11173037]    True    [2, 2]
[1264873, 14967653]    True    [2, 2]
[1265521, 11389681]    True    [3, 2]
[1265617, 14765521]    True    [3, 3]
[1265981, 7595881]    True    [2, 2]
[1265981, 8861861]    True    [2, 2]
[1266149, 8863037]    True    [2, 2]
[1266197, 8863373]    True    [2, 2]
[1266301, 2532601]    True    [2, 0]
[1266337, 7914601]    True    [2, 1]
[1266341, 8864381]    True    [2, 2]
[1266677, 8866733]    True    [2, 2]
[1267009, 6335041]    True    [4, 5]
[1267157, 7602937]    True    [2, 2]
[1267549, 2535097]    True    [2, 1]
[1267633, 12253777]    True    [3, 3]
[1267681, 14578321]    True    [3, 3]
[1267757, 8874293]    True    [2, 2]
[1267897, 3803689]    True    [2, 2]
[1267897, 4860269]    True    [2, 2]
[1267897, 9931853]    True    [2, 2]
[1267897, 15003437]    True    [2, 2]
[1268173, 7609033]    True    [2, 1]
[1268261, 8877821]    True    [2, 2]
[1268429, 8878997]    True    [2, 2]
[1268797, 2537593]    True    [2, 1]
[1269221, 8884541]    True    [2, 2]
[1269601, 9522001]    True    [3, 3]
[1269757, 7618537]    True    [2, 1]
[1269937, 2116561]    True    [3, 3]
[1269937, 3809809]    True    [3, 3]
[1269937, 7619617]    True    [3, 3]
[1269937, 10582801]    True    [3, 3]
[1269937, 13969297]    True    [3, 3]
[1270301, 8892101]    True    [2, 2]
[1270309, 12703081]    True    [2, 1]
[1270417, 13974577]    True    [1, 3]
[1270441, 6352201]    True    [2, 2]
[1270441, 8046121]    True    [2, 2]
[1270541, 2795189]    True    [2, 2]
[1270541, 7369133]    True    [2, 2]
[1270541, 9147889]    True    [2, 2]
[1270541, 10672537]    True    [2, 2]
[1270901, 2795981]    True    [2, 2]
[1270901, 4321061]    True    [2, 2]
[1270901, 13725721]    True    [2, 2]
